condition,p_coverage,run_id,cascade_fraction,contained,time_to_steady_state
A2,0.1400,15,0.126400,0,39
A2,0.1400,16,0.585800,0,54
A2,0.1400,17,0.186800,0,46
A2,0.1400,18,0.346000,0,50
A2,0.1400,19,0.754800,0,36
A2,0.1400,20,0.694600,0,39
A2,0.1400,21,0.122000,0,47
A2,0.1400,22,0.507800,0,58
A2,0.1400,23,0.632600,0,56
A2,0.1400,24,0.737800,0,41
A2,0.1400,25,0.680800,0,49
A2,0.1400,26,0.709000,0,46
A2,0.1400,27,0.579000,0,50
A2,0.1400,28,0.344200,0,45
A2,0.1400,29,0.381200,0,48
A2,0.1400,30,0.237200,0,50
